,accuracy,loss,f1
0,0.3788972760091894,1.684660935151526,"tensor(0.1171, device='cuda:0')"
1,0.38874302592714144,1.6133062214836251,"tensor(0.0863, device='cuda:0')"
2,0.39443168143529156,1.5850861073322753,"tensor(0.1470, device='cuda:0')"
3,0.40559019800897056,1.553712877268969,"tensor(0.1432, device='cuda:0')"
4,0.4195930423367246,1.5170759481930418,"tensor(0.1733, device='cuda:0')"
5,0.4275790394923969,1.4840997493106654,"tensor(0.1960, device='cuda:0')"
6,0.4310797505743354,1.46538305441695,"tensor(0.1791, device='cuda:0')"
7,0.43042336724647196,1.4628262743361995,"tensor(0.1887, device='cuda:0')"
8,0.43337709222185755,1.4616929020770542,"tensor(0.1675, device='cuda:0')"
9,0.4338693797177552,1.461135137056368,"tensor(0.1475, device='cuda:0')"
10,0.43157203807023303,1.4605184660321995,"tensor(0.1667, device='cuda:0')"
11,0.43135324362761185,1.459860814229337,"tensor(0.1449, device='cuda:0')"
12,0.4335411880538234,1.4608550626226646,"tensor(0.2120, device='cuda:0')"
13,0.4322284213980965,1.4611950121488237,"tensor(0.1588, device='cuda:0')"
14,0.43337709222185755,1.4587208292388039,"tensor(0.1782, device='cuda:0')"
15,0.4327207088939941,1.4593611865137015,"tensor(0.1742, device='cuda:0')"
16,0.43326769500054696,1.458004795569923,"tensor(0.1586, device='cuda:0')"
17,0.43288480472595997,1.458055518633583,"tensor(0.1948, device='cuda:0')"
18,0.43348648944316814,1.4573986249918907,"tensor(0.1611, device='cuda:0')"
19,0.4321737227874412,1.4574070547618434,"tensor(0.1617, device='cuda:0')"
20,0.43146264084892244,1.45729647711948,"tensor(0.1598, device='cuda:0')"
21,0.43283010611530465,1.4568801363609172,"tensor(0.1690, device='cuda:0')"
22,0.4338693797177552,1.4579247226601368,"tensor(0.1582, device='cuda:0')"
23,0.4347445574882398,1.4557473035626045,"tensor(0.1727, device='cuda:0')"
24,0.43436166721365277,1.455428671646452,"tensor(0.1535, device='cuda:0')"
25,0.4332129963898917,1.457137450323156,"tensor(0.1877, device='cuda:0')"
26,0.43293950333661524,1.4558064754493596,"tensor(0.1691, device='cuda:0')"
27,0.4332129963898917,1.4555826214129,"tensor(0.1873, device='cuda:0')"
28,0.4331582977792364,1.4546285424030605,"tensor(0.1988, device='cuda:0')"
29,0.4358932283120009,1.454065055571217,"tensor(0.1994, device='cuda:0')"
30,0.43381468110709986,1.4541026267503547,"tensor(0.2038, device='cuda:0')"
31,0.43392407832841046,1.4554364011971308,"tensor(0.1686, device='cuda:0')"
32,0.4327207088939941,1.4546232355617743,"tensor(0.1713, device='cuda:0')"
33,0.43583852970134557,1.453359254522066,"tensor(0.1910, device='cuda:0')"
34,0.43255661306202825,1.4536627678938447,"tensor(0.1493, device='cuda:0')"
35,0.4340881741603763,1.4540193929360297,"tensor(0.1943, device='cuda:0')"
36,0.43392407832841046,1.4538463026125417,"tensor(0.1527, device='cuda:0')"
37,0.43392407832841046,1.452870406450869,"tensor(0.1772, device='cuda:0')"
38,0.4355650366480691,1.4526039291922679,"tensor(0.1505, device='cuda:0')"
39,0.4342522699923422,1.451721483319688,"tensor(0.2490, device='cuda:0')"
40,0.43288480472595997,1.4515863310754749,"tensor(0.1596, device='cuda:0')"
41,0.43403347554972105,1.4510121700630942,"tensor(0.1453, device='cuda:0')"
42,0.4349086533202057,1.4511542097117132,"tensor(0.1781, device='cuda:0')"
43,0.4355650366480691,1.4511129398364726,"tensor(0.1803, device='cuda:0')"
44,0.43293950333661524,1.4526494001484116,"tensor(0.1587, device='cuda:0')"
45,0.4339787769390657,1.4505536516729167,"tensor(0.1532, device='cuda:0')"
46,0.4339787769390657,1.4496216383403924,"tensor(0.1943, device='cuda:0')"
47,0.4346898588775845,1.449604880039051,"tensor(0.1791, device='cuda:0')"
48,0.4349086533202057,1.4497916965147635,"tensor(0.1818, device='cuda:0')"
49,0.4351274477628268,1.4496897700813351,"tensor(0.1790, device='cuda:0')"
50,0.43698720052510664,1.449124898434259,"tensor(0.1900, device='cuda:0')"
51,0.4351821463734821,1.4485158189461198,"tensor(0.1571, device='cuda:0')"
52,0.4347992560988951,1.4485527450570705,"tensor(0.1874, device='cuda:0')"
53,0.4368231046931408,1.4477353775061763,"tensor(0.1797, device='cuda:0')"
54,0.4349086533202057,1.446701524059695,"tensor(0.1958, device='cuda:0')"
55,0.43540094081610325,1.4480548782508256,"tensor(0.1999, device='cuda:0')"
56,0.43583852970134557,1.4485204937212603,"tensor(0.1956, device='cuda:0')"
57,0.43551033803741385,1.446339844353232,"tensor(0.1834, device='cuda:0')"
58,0.43452576304561863,1.4484107412977378,"tensor(0.1813, device='cuda:0')"
59,0.4355650366480691,1.446863949292338,"tensor(0.1745, device='cuda:0')"
60,0.4364402144185538,1.4465034110399269,"tensor(0.1240, device='cuda:0')"
61,0.4352368449841374,1.4460862198278688,"tensor(0.1743, device='cuda:0')"
62,0.4347445574882398,1.4457695601923097,"tensor(0.1614, device='cuda:0')"
63,0.4356744338693797,1.4447039177975656,"tensor(0.1743, device='cuda:0')"
64,0.43660431025051966,1.4435579871964421,"tensor(0.1550, device='cuda:0')"
65,0.4352368449841374,1.4447097992586655,"tensor(0.1703, device='cuda:0')"
66,0.4360026255333114,1.4446214348152762,"tensor(0.1570, device='cuda:0')"
67,0.4367684060824855,1.4449327670957963,"tensor(0.1551, device='cuda:0')"
68,0.43654961163986433,1.4431022213267206,"tensor(0.1728, device='cuda:0')"
69,0.43753418663165955,1.444033297403755,"tensor(0.1802, device='cuda:0')"
70,0.43561973525872444,1.4456727275727366,"tensor(0.2078, device='cuda:0')"
71,0.436112022754622,1.4425876704494458,"tensor(0.1899, device='cuda:0')"
72,0.4360026255333114,1.443691458786594,"tensor(0.1644, device='cuda:0')"
73,0.4355650366480691,1.441291865563317,"tensor(0.2058, device='cuda:0')"
74,0.43458046165627395,1.444614585060714,"tensor(0.1944, device='cuda:0')"
75,0.43638551580789847,1.4415905676450396,"tensor(0.1694, device='cuda:0')"
76,0.4363308171972432,1.4426816739578006,"tensor(0.1415, device='cuda:0')"
77,0.43572913248003503,1.4417983270450463,"tensor(0.2038, device='cuda:0')"
78,0.43507274915217153,1.4414510705541201,"tensor(0.1736, device='cuda:0')"
79,0.43950333661525,1.4412303977012113,"tensor(0.1804, device='cuda:0')"
