epoch,accuracy,loss,f1
0,0.3702548955256536,1.7083647795728203,0.0962
1,0.3792254676731211,1.6281080031574926,0.088
2,0.3812493162673668,1.6030650322604996,0.0984
3,0.3879772453779674,1.5789307512374715,0.1228
4,0.4065200743901105,1.5458404547066726,0.1807
5,0.4245159172957007,1.5139667914271315,0.1686
6,0.4282901214309156,1.4977478320613469,0.1698
7,0.427414943660431,1.4942135287118865,0.1495
8,0.4258286839514276,1.4934662959205545,0.145
9,0.4278525325456733,1.4929208464805594,0.1078
10,0.427414943660431,1.4925841275639664,0.1808
11,0.4286183130948474,1.490894524890189,0.1646
12,0.427414943660431,1.4922602704050971,0.153
13,0.4264303686686358,1.4926855279950446,0.1875
14,0.4283995186522262,1.4916737506457691,0.1197
15,0.4276884367137075,1.4921061630492112,0.1564
16,0.4281260255989498,1.4915132841048258,0.1578
17,0.4293293950333661,1.49082192875418,0.179
18,0.427797833935018,1.490394373845642,0.1953
19,0.4296575866972978,1.490910753563736,0.1417
20,0.428180724209605,1.4910439848312989,0.1642
21,0.4286730117055027,1.4897772339133435,0.1797
22,0.4294387922546767,1.4889909136074924,0.1687
23,0.4289465047587791,1.4888530271395777,0.1536
24,0.4279072311563286,1.489405352520794,0.162
25,0.4287824089268132,1.487514338729653,0.1555
26,0.427797833935018,1.4900187252256676,0.1774
27,0.428180724209605,1.4886621686069283,0.1764
28,0.428727710316158,1.4891248001544746,0.1795
29,0.429493490865332,1.4877139580691885,0.1591
30,0.4285089158735368,1.4879502300855667,0.1646
31,0.4281260255989498,1.4878430445545574,0.1688
32,0.429110600590745,1.4873784744769527,0.1767
33,0.4293840936440214,1.4867976753289949,0.1574
34,0.4296575866972978,1.486725340303192,0.1795
35,0.4283448200415709,1.486549173138515,0.1707
36,0.429110600590745,1.486730681807895,0.1524
37,0.4296575866972978,1.4858297527703632,0.1547
38,0.4307515589104037,1.4856230939925206,0.167
39,0.4281260255989498,1.485759312977951,0.146
40,0.4282901214309156,1.486543233918095,0.1737
41,0.4296028880866426,1.4853850837453373,0.1807
42,0.4291652992014003,1.4849713458207383,0.1826
43,0.4283995186522262,1.4839957029836963,0.1603
44,0.4282901214309156,1.4852868372417751,0.1499
45,0.4292746964227109,1.4855115928661378,0.1825
46,0.4297669839186084,1.4847646341479304,0.1625
47,0.4315173394595777,1.484230594801415,0.2044
48,0.4291652992014003,1.4835332918840038,0.1636
49,0.4299310797505743,1.483448933908212,0.1452
50,0.4307515589104037,1.4821922784560542,0.2122
51,0.4284542172628815,1.483894483876977,0.1521
52,0.4299857783612296,1.483527013175976,0.1496
53,0.4309156547423695,1.4831642474273716,0.1792
54,0.4297669839186084,1.482444355934092,0.189
55,0.4296575866972978,1.4825426698604776,0.1578
56,0.4295481894759873,1.4813573870091843,0.1565
57,0.4292746964227109,1.481613904808298,0.1439
58,0.4308609561317142,1.4813320827802334,0.1628
59,0.4306968602997484,1.4803925910046631,0.1485
60,0.4296028880866426,1.480627649240689,0.1466
61,0.4302045728038507,1.4800458438364372,0.1751
62,0.429876381139919,1.4808339443526035,0.1462
63,0.4289465047587791,1.4807125952817357,0.1554
64,0.4317361339021989,1.480524738342753,0.1834
65,0.4303139700251613,1.479782974011866,0.1862
66,0.4299310797505743,1.4806884016123163,0.1838
67,0.4301498741931955,1.4794896229679375,0.1758
68,0.4306968602997484,1.4793588981210055,0.1576
69,0.4309703533530248,1.4792952533102626,0.1474
70,0.4298216825292638,1.4791026938184582,0.167
71,0.4301498741931955,1.4767405977005017,0.1646
72,0.4299310797505743,1.4784485881822322,0.1449
73,0.4296028880866426,1.4793209337507425,0.1916
74,0.4288918061481238,1.4805883595750702,0.1706
75,0.4304780658571272,1.477995170504686,0.1734
76,0.431572038070233,1.4788180541423592,0.1626
77,0.4313532436276118,1.4780644531936489,0.157
78,0.4305874630784378,1.476756327940721,0.182
79,0.431189147795646,1.476534500462184,0.1794
80,0.4307515589104037,1.477338352801698,0.1417
81,0.4305327644677825,1.4765864817635286,0.1828
82,0.43195492834482,1.47620001403655,0.1553
83,0.4314626408489224,1.4770806199833204,0.1491
84,0.4319002297341647,1.4757334205830674,0.151
85,0.4304233672464719,1.47641357937627,0.1585
86,0.4320096269554753,1.4742607933571714,0.1953
87,0.4311344491849907,1.4758947766357955,0.185
88,0.432337818619407,1.475618056533191,0.1647
89,0.4312985450169566,1.4753490014796626,0.1743
90,0.4322284213980965,1.4759409159125234,0.1924
91,0.4327754075046494,1.4731741907455482,0.1747
92,0.4319002297341647,1.4750906963888817,0.1202
93,0.4333770922218575,1.4736171724263956,0.1752
94,0.4328848047259599,1.4731304301903632,0.1561
95,0.4320643255661306,1.4740491805537212,0.1845
96,0.4326113116726835,1.4734819832887265,0.1734
97,0.4317908325128541,1.4733243721630311,0.1534
98,0.431572038070233,1.4737822288705775,0.2209
99,0.4331035991685811,1.4720805380018622,0.2032
100,0.4316267366808883,1.4730429729034549,0.1478
101,0.431189147795646,1.4727544954081044,0.1958
102,0.4315173394595777,1.4730922707633942,0.1463
103,0.433650585275134,1.4711493458323766,0.1597
104,0.4321190241767859,1.471973068069126,0.1686
105,0.4322284213980965,1.4733857421511931,0.1498
106,0.4314626408489224,1.4714776957769282,0.1825
107,0.4337052838857893,1.4721669927361678,0.1446
108,0.4319002297341647,1.4716688976704115,0.1584
109,0.4322831200087518,1.4722371631763576,0.1768
110,0.4328301061153046,1.470342344155837,0.1673
111,0.4320096269554753,1.4713948105268622,0.1895
112,0.4334864894431681,1.4701885269658723,0.1426
113,0.4320643255661306,1.4707300511064811,0.1587
114,0.4319002297341647,1.4689922582762809,0.1739
115,0.4343069686029975,1.4701133167935387,0.2096
116,0.431572038070233,1.4696305802035106,0.1851
117,0.4326113116726835,1.46988544160513,0.1891
118,0.4317361339021989,1.4694716114012474,0.1827
119,0.4333223936112023,1.4689568260568666,0.173
120,0.4304780658571272,1.4698856227599535,0.1688
121,0.4325566130620282,1.469424322245875,0.2102
122,0.43195492834482,1.4682181367022815,0.1811
123,0.4322831200087518,1.4675359667136494,0.1958
124,0.4312985450169566,1.468614570226754,0.1598
125,0.4334864894431681,1.4670114419664,0.1823
126,0.4316267366808883,1.469054223332803,0.1917
127,0.4306968602997484,1.4676347307167223,0.1982
128,0.431189147795646,1.467799430015559,0.1658
129,0.4312985450169566,1.4681664529742409,0.1983
130,0.4333770922218575,1.466695221218209,0.1473
131,0.4334864894431681,1.4659152153270951,0.152
132,0.431572038070233,1.4678809809066602,0.1715
133,0.4338146811070998,1.4658252592877608,0.1554
134,0.4331035991685811,1.466151159866779,0.1324
