epoch,accuracy,loss,f1
0,0.4224373700907997,1.484431548278215,0.2174
1,0.4611639864347445,1.3908345001738385,0.2397
2,0.4963898916967509,1.2853683824938766,0.3643
3,0.5323815775079312,1.2162284272568138,0.3818
4,0.5507056120774533,1.1776077553162023,0.3614
5,0.5853845312329067,1.095822072579451,0.5265
6,0.6176020129088721,1.0230390749461749,0.4632
7,0.6355978558144623,0.981577693809632,0.5323
8,0.6544141778798819,0.9409492764923142,0.4936
9,0.6545235751011924,0.9297883344379952,0.5137
10,0.6435838529701345,0.9557981927707072,0.4864
11,0.6317142544579367,0.9899993006385738,0.4759
12,0.5556284870364293,1.1714665544670764,0.5263
13,0.6241658461875068,1.001901827212197,0.5138
14,0.6593917514495132,0.9007202089126282,0.4929
15,0.6665572694453561,0.891528054773514,0.4591
16,0.6906793567443387,0.8317447102065942,0.5565
17,0.7034788316376764,0.7937245569661049,0.5705
18,0.7249206870145498,0.738808940939981,0.5831
19,0.7356416147029865,0.7117002622236922,0.6531
20,0.7427524340881742,0.6944070196219547,0.5016
21,0.7007439011049119,0.8078535726354441,0.5536
22,0.7394158188382015,0.6916213909928406,0.5524
23,0.7519418006782628,0.6690248100727083,0.6628
24,0.755004922874959,0.6532119706806137,0.613
25,0.7605841811617985,0.6362561193131707,0.6036
26,0.7624439339240783,0.6340045292546225,0.5753
27,0.7649600700142216,0.6296285906110313,0.6329
28,0.7684060824855049,0.6221950206098273,0.5962
29,0.7688983699814025,0.6236309022731821,0.6453
30,0.7426977354775188,0.6821570491493433,0.6265
31,0.7552784159282354,0.6529981309156582,0.5868
32,0.7623345367027677,0.6372790867645127,0.6098
33,0.7698829449731976,0.6094513222511612,0.6386
34,0.7816978448747401,0.5892931381952657,0.7127
35,0.7849250629034022,0.5736712283514845,0.7245
36,0.789410348977136,0.5649563838519827,0.7495
37,0.7949896072639755,0.5451254894287161,0.7136
38,0.8024833169237502,0.533170672892194,0.7025
39,0.8062028224483098,0.5222177130168435,0.7226
40,0.8104146154687671,0.5028739925443363,0.6578
41,0.8147358057105349,0.4955872400703426,0.705
42,0.8164314626408489,0.4865139511100782,0.8209
43,0.8232687889727601,0.4690806526687053,0.8231
44,0.824964445903074,0.4668178095453457,0.7711
45,0.8303249097472925,0.4531378657157175,0.8199
46,0.8329504430587463,0.4436898016066301,0.7654
47,0.8355212777595449,0.4371007620023306,0.7292
48,0.8372169346898589,0.4299958109425293,0.8066
49,0.8417022207635926,0.4192495675000121,0.8111
50,0.8489771359807461,0.4019830477255959,0.8344
51,0.8503446012471283,0.4016349932001373,0.7915
52,0.8510009845749918,0.3958729009632338,0.8763
53,0.8518761623454765,0.3882205286669973,0.8362
54,0.8551033803741385,0.3863221457536366,0.8825
55,0.85822120118149,0.3793923294840254,0.8614
56,0.8634175691937425,0.3611427184209405,0.888
57,0.8622688983699814,0.3621541531918516,0.8778
58,0.8635269664150531,0.3576848820730524,0.8348
59,0.8677934580461656,0.3493481321585751,0.8194
60,0.8677934580461656,0.350917713622689,0.7984
61,0.8718958538453123,0.3398185699033784,0.7742
62,0.874302592714145,0.3325525600984391,0.9267
63,0.874466688546111,0.3350914158884747,0.8865
64,0.8771469204682201,0.3314986016371881,0.7844
65,0.8760529482551144,0.3276784067184707,0.874
66,0.8785143857346024,0.326314955028751,0.8942
67,0.8766546329723225,0.3263406862238149,0.8644
68,0.8777486051854283,0.3236676200991216,0.8375
69,0.8758888524231484,0.3302668896855756,0.8648
70,0.836669948583306,0.4297505715635122,0.7545
71,0.8428508915873537,0.4100788123347333,0.801
72,0.8426320971447325,0.4115042551942785,0.8054
73,0.8478284651569851,0.4011398640180779,0.727
74,0.8511103817963024,0.3960538423207432,0.7895
75,0.8558144623126572,0.3812130146782477,0.7033
76,0.8543375998249645,0.3826758390625279,0.7178
77,0.8570178317470736,0.3771723468912572,0.9116
78,0.8597527622798381,0.3702275482514874,0.8211
79,0.8615578164314627,0.3686858441359938,0.816
80,0.8592604747839405,0.3676184277939543,0.7936
81,0.8643474455748824,0.3567901349878848,0.8662
82,0.8621048025380156,0.3582881098176467,0.7712
83,0.8690515260912373,0.3464663327066294,0.7703
84,0.8660431025051963,0.3478498690440793,0.8572
85,0.8689421288699267,0.3403252708535006,0.8129
86,0.8696532108084455,0.3351995101376444,0.8279
87,0.8758888524231484,0.3289039566902634,0.8575
88,0.8724975385625205,0.3303614459469704,0.7782
89,0.8782955912919812,0.3213243880948487,0.7746
90,0.8779127010173942,0.3167506208560383,0.838
91,0.8823432884804726,0.3088254697173394,0.7205
92,0.8810852204354009,0.3085483237913539,0.7952
93,0.8830543704189914,0.2970562183697862,0.8999
94,0.8880866425992779,0.2917357011594366,0.835
95,0.8892900120336944,0.2896705668905791,0.8209
96,0.8889071217591074,0.288889655883927,0.8405
97,0.8932283120008752,0.276390969648936,0.8437
98,0.8931189147795646,0.2705608057827099,0.8137
99,0.8978776939065748,0.2712956782833464,0.8769
100,0.8976042008532983,0.268195488144879,0.8571
101,0.9002297341647522,0.2634387784421007,0.8747
102,0.9015425008204792,0.2546816305550297,0.8543
103,0.9031287605294824,0.2467236369636332,0.8713
104,0.9082704299310798,0.2424556235980966,0.8506
105,0.9059730882835576,0.2420574686104979,0.8635
106,0.9090362104802538,0.2366891266783613,0.8689
107,0.9089815118695984,0.2360688094015051,0.8585
108,0.9133027021113664,0.2246848394000651,0.9058
109,0.9137402909966088,0.2214120747928037,0.8831
110,0.9188272617875506,0.219161923024785,0.9069
111,0.9205776173285198,0.2118055618750867,0.876
112,0.9203041242752434,0.211423821803543,0.8983
113,0.9213980964883492,0.2041519378535975,0.9454
114,0.9189366590088612,0.20791053568775,0.9656
115,0.9268679575538782,0.1979035555325247,0.9144
116,0.9273055464391204,0.1931085984303385,0.8345
117,0.929876381139919,0.187283053157914,0.8957
118,0.9317908325128542,0.1805327351267913,0.9051
119,0.933650585275134,0.176275359868299,0.9264
120,0.9323925172300624,0.1786213379881859,0.9008
121,0.9348539547095503,0.1732681244440574,0.9519
122,0.932501914451373,0.1729019832604889,0.9344
123,0.9379170769062466,0.1672020457809699,0.8882
124,0.9403238157750792,0.1602454486369969,0.9463
125,0.9418553768734276,0.155023024870131,0.9699
126,0.943660431025052,0.1511283985534417,0.9447
127,0.9408161032709768,0.1549071909250713,0.9323
128,0.9450825949020896,0.1505560690911825,0.9583
129,0.9480363198774752,0.1455789726179025,0.8895
130,0.9460671698938848,0.1444318056996626,0.9291
131,0.9463406629471612,0.1423322034979555,0.9235
132,0.94612186850454,0.1466834037948288,0.9818
133,0.9484739087627174,0.140410254536729,0.9652
134,0.947817525434854,0.1387622147690948,0.8864
135,0.9489114976479598,0.1384021505988957,0.9515
136,0.9520293184553112,0.1342786742528553,0.9797
137,0.9532326878897276,0.1276819473928206,0.9331
138,0.95181052401269,0.1315104129800923,0.933
139,0.9526310031725194,0.1292700603801564,0.8954
140,0.9506071545782736,0.134310061454173,0.9379
141,0.9530685920577616,0.1289703486383959,0.9846
142,0.9524122087298984,0.1286451469337819,0.8624
143,0.953342085111038,0.1265773529152408,0.9627
144,0.9556941253692156,0.1262143458537337,0.9399
145,0.95274040039383,0.1275200665228581,0.9394
146,0.9546548517667652,0.1241854936562616,0.8953
147,0.9554206323159392,0.1217951118765129,0.9308
148,0.955365933705284,0.1286891604402944,0.9569
149,0.956733398971666,0.1239668852882434,0.9345
150,0.8964555300295373,0.281446215103158,0.8197
151,0.8760529482551144,0.32751476642092,0.8318
152,0.9050432119024177,0.2459375328802981,0.9206
153,0.9099660868613936,0.234549654562329,0.8645
154,0.9090362104802538,0.236876334090708,0.9281
155,0.9108959632425336,0.2296339937345867,0.86
156,0.9133027021113664,0.2265792028388965,0.8641
157,0.914396674324472,0.2219092228645804,0.8608
158,0.9169128104146156,0.2136795168834029,0.8865
159,0.9206870145498304,0.2091096289151868,0.9236
160,0.9228202603653868,0.2030307289309528,0.9583
161,0.9172410020785472,0.2210516682007343,0.9216
162,0.9204682201072092,0.2056583749192925,0.8848
163,0.9240783284104584,0.1990182237582868,0.8508
164,0.9234219450825948,0.2006029073071941,0.9055
165,0.9223279728694892,0.2040052766410517,0.7754
166,0.9305327644677824,0.1859209068790331,0.8877
167,0.9246253145170112,0.1954356696990136,0.8924
168,0.9280166283776392,0.1880483405293501,0.8841
169,0.931572038070233,0.1837104090506054,0.8714
170,0.9318455311235094,0.1790409040143278,0.9008
171,0.9284542172628816,0.1848141666252755,0.9388
172,0.9288918061481238,0.1884206945858851,0.9124
173,0.928727710316158,0.1881491342854309,0.9474
174,0.9363308171972432,0.1687813146267452,0.9582
175,0.941581883820151,0.1594469999197001,0.9563
176,0.936112022754622,0.1718947552507234,0.8951
177,0.9408708018816322,0.1605126319858415,0.8928
178,0.939339240783284,0.1604769626544101,0.9519
179,0.936276118586588,0.1733818625728276,0.9293
180,0.9395580352259052,0.1612714533927912,0.8677
181,0.943113444918499,0.1494674944320767,0.9367
182,0.9407067060496664,0.1587491200481068,0.8568
183,0.9448638004594684,0.1506885404370178,0.9164
184,0.9454107865660212,0.144505284181336,0.9329
185,0.9414724865988404,0.155130756532529,0.8923
186,0.9506071545782736,0.1351118332257796,0.9376
187,0.9479269226561644,0.1372565550122607,0.9203
188,0.944043321299639,0.1482997580102621,0.9389
189,0.9534514823323488,0.1290053707897865,0.9588
190,0.9409801991029428,0.1578594848363629,0.9698
191,0.9520293184553112,0.1293009527988577,0.9657
192,0.95088064763155,0.1309191474340348,0.9207
193,0.954818947598731,0.1258958476812491,0.9238
194,0.95274040039383,0.128729035767518,0.9704
195,0.9568427961929769,0.1199846778408519,0.9134
196,0.958593151733946,0.1141861165866472,0.9598
197,0.956131714254458,0.1151358669884759,0.9766
198,0.9605076031068812,0.1087484531974247,0.9018
199,0.957827371184772,0.1149201610148729,0.9194
200,0.9542172628815228,0.1234661522116106,0.9809
201,0.9578820697954272,0.1153356336450866,0.9289
202,0.957827371184772,0.112785103974666,0.9304
203,0.958210261459359,0.1107677886430237,0.9283
204,0.9621485614265398,0.1011976094600825,0.9496
205,0.961054589213434,0.1052583762792082,0.9548
206,0.9634613280822668,0.1010153117977729,0.9693
207,0.9625314517011268,0.101612263604772,0.9781
208,0.9620391642052292,0.101538990612736,0.9343
209,0.9678919155453451,0.0924356894985537,0.9295
210,0.965211683623236,0.0917732222732158,0.9734
211,0.9708456405207307,0.0853633487864248,0.9389
212,0.9685482988732086,0.0891153891503113,0.9596
213,0.9668526419428948,0.0903625648883197,0.9432
214,0.9666338475002736,0.0914931491028752,0.9122
215,0.9700798599715568,0.0849570170413311,0.951
216,0.9665244502789628,0.0913566959486554,0.9441
217,0.9706268460781096,0.0850235472901222,0.9794
218,0.9721584071764576,0.0788657403304584,0.933
219,0.9725959960617,0.0754616945295688,0.9708
220,0.9743463516026692,0.0723816790440622,0.9699
221,0.9741822557707034,0.0738369566153585,1.0
222,0.9717755169018708,0.0771228589297658,0.9511
223,0.9770265835247784,0.067472944077491,0.9855
224,0.9738540641067716,0.0724588749913349,0.8985
225,0.9764248988075704,0.0682404586386529,0.9739
226,0.9747839404879116,0.0700134299561004,0.9531
227,0.9787222404550924,0.0637850477849742,0.9437
228,0.9780658571272288,0.0619876735632104,0.9555
229,0.9768077890821572,0.0638185282766708,0.9868
230,0.9787222404550924,0.0602714098438159,0.9777
231,0.9823870473689968,0.0566474933687875,0.9663
232,0.9793239251723006,0.0595054394421764,0.9816
233,0.9792692265616454,0.0601597672264981,0.9416
234,0.97921452795099,0.0584560937180213,0.9862
235,0.9811836779345804,0.0550322575145592,1.0
236,0.9809648834919592,0.0548501167992066,0.9636
237,0.9802538015534406,0.0570092237992694,0.9789
238,0.9804178973854064,0.0596211726911029,0.9731
239,0.983207526528826,0.047264388143061,0.9778
240,0.9808554862706488,0.0543347359585522,0.9794
241,0.983754512635379,0.0484733329078239,0.9773
242,0.983207526528826,0.0512168829969857,0.9889
243,0.9823323487583416,0.0509582725057565,0.9901
244,0.9840280056886556,0.0477529174906297,0.9887
245,0.9826605404222732,0.0509312697318962,0.9891
246,0.9847390876271742,0.0448138230474038,1.0
247,0.9840280056886556,0.0447493630440304,0.9663
248,0.9846296904058636,0.0455702269655024,0.9657
249,0.9847937862378296,0.042703663996114,0.9748
250,0.9856689640083142,0.0404440309632699,0.9469
251,0.984137402909966,0.0477165858450893,1.0
252,0.9860518542829012,0.040828311000785,0.9929
253,0.9874193195492834,0.0393499137919093,1.0
254,0.987145826496007,0.038437509401278,0.9753
255,0.9888414834263208,0.0361418026349578,0.994
256,0.9888414834263208,0.0354377951873605,0.9748
257,0.9891696750902528,0.0329708179065499,1.0
258,0.987528716770594,0.0370457873044653,0.994
259,0.9900995514713926,0.0322830815975895,1.0
260,0.989607263975495,0.0323240063765021,0.9846
261,0.9888961820369764,0.033663319592311,0.9926
262,0.9885679903730444,0.0348561719842821,0.9905
263,0.9911935236844984,0.0291866935091067,0.9789
264,0.9889508806476316,0.0351701436851435,0.9818
265,0.989990154250082,0.0306365851689031,0.9665
266,0.9903730445246692,0.0302700780928314,0.9912
267,0.9894978667541844,0.0323987597103042,0.9919
268,0.9906465375779456,0.031263064961082,0.9717
269,0.9904277431353244,0.0294024814101613,0.9633
270,0.9911388250738432,0.0282746586706556,1.0
271,0.9906465375779456,0.0292949584771113,1.0
272,0.9921780986762936,0.0262620921252107,0.9888
273,0.992068701454983,0.0267691013442258,0.9828
274,0.9911935236844984,0.02732211295878,1.0
275,0.9919593042336724,0.025919407742242,0.9732
276,0.9914670167377748,0.0255856325120604,0.9854
277,0.992068701454983,0.0254342802966818,0.9917
278,0.9927797833935018,0.0232044171463274,1.0
279,0.9919593042336724,0.0263722821116079,1.0
280,0.9919046056230172,0.0267449093685279,0.9751
281,0.991849907012362,0.0257606578317566,1.0
282,0.9922874958976042,0.0247123446102079,1.0
283,0.9931626736680887,0.0229660729149077,0.9898
284,0.9930532764467782,0.0219939685954513,0.9704
285,0.993217372278744,0.0226707958054221,0.9572
286,0.9931626736680887,0.0227240390706586,1.0
287,0.9936002625533312,0.0211180960414133,1.0
288,0.9942566458811948,0.0207490211547508,1.0
289,0.99338146811071,0.0236542482640622,1.0
290,0.9948583305984028,0.0201979159461977,1.0
291,0.9938190569959524,0.0219757137029504,1.0
292,0.9936002625533312,0.021473850710131,0.9819
293,0.9940378514385736,0.020469253172226,0.9916
294,0.9945301389344712,0.020244584222095,0.9852
295,0.9936549611639864,0.0211974224441438,0.9798
296,0.99431134449185,0.0206885038528739,1.0
297,0.9943660431025052,0.0204585217935468,0.9878
298,0.9939284542172628,0.0218281044589392,0.9905
299,0.9949677278197134,0.0184128682200709,1.0
300,0.9946942347664368,0.0203127824581043,0.9821
301,0.9940378514385736,0.0214889034430805,1.0
302,0.9928891806148124,0.021922045686765,0.9859
303,0.9946942347664368,0.0191978887681228,1.0
304,0.9940925500492288,0.0204111967323831,1.0
305,0.9942566458811948,0.0202012630407744,1.0
306,0.9945848375451264,0.0190182245691946,0.9934
307,0.9942566458811948,0.0204817800968151,0.9908
308,0.9946395361557816,0.020591700012554,1.0
309,0.9947489333770922,0.0182271674889759,1.0
310,0.9112241549064654,0.2558483041756889,0.8814
311,0.9465594573897824,0.1459004014678288,0.9254
312,0.9517011267913796,0.1281874018488273,0.955
313,0.9543813587134888,0.1221750976101905,0.9796
314,0.957827371184772,0.1162408397038556,0.9478
315,0.9623126572585056,0.1018458951210417,0.9935
316,0.9657586697297889,0.0926291459567984,0.9291
317,0.9668526419428948,0.0909612163279428,1.0
318,0.9658680669510994,0.0946120117644182,0.9679
319,0.9654851766765123,0.0902623806355388,0.9341
320,0.9654851766765123,0.0979591079864,0.9142
321,0.9690405863691062,0.0845739666033059,1.0
322,0.9700798599715568,0.0827226627244363,0.9435
323,0.9663056558363418,0.0936520850321954,0.8971
324,0.9657586697297889,0.0953567890457897,0.9228
325,0.9715020238485944,0.0815081623027392,0.9308
326,0.9713926266272837,0.0797032141920878,0.9713
327,0.9719396127338366,0.0791917378232641,0.954
328,0.9701892571928672,0.0814307199866671,0.9717
329,0.9734164752215294,0.0743262948273321,0.991
330,0.9677278197133792,0.0861970161650924,0.945
331,0.9687123947051745,0.0839605338063742,0.9399
332,0.9728147905043212,0.072766704293482,0.965
333,0.969368778033038,0.0846299299115054,0.9676
334,0.9736899682748058,0.0752029829269268,0.9533
335,0.9704080516354884,0.083083250772091,0.9432
336,0.973361776610874,0.0716114641067275,0.8701
337,0.9744010502133246,0.0709331662649529,0.9355
338,0.9720490099551472,0.076050427008635,0.9545
339,0.9724865988403896,0.0782863246657002,1.0
340,0.9748386390985668,0.0679609524345922,0.9718
341,0.9700798599715568,0.0814416212497505,0.9808
342,0.9758779127010174,0.0668651886368303,0.9549
343,0.969970462750246,0.0806802689259715,0.8862
344,0.97445574882398,0.0688719964638057,0.9658
345,0.9770265835247784,0.067754920248051,0.9904
346,0.9777923640739524,0.0623164682436851,0.9826
347,0.9741822557707034,0.0694550666678931,0.9497
348,0.975823214090362,0.0681281281324826,0.9154
349,0.9770265835247784,0.0640197128478057,0.9615
350,0.9755497210370856,0.0679212251637151,0.9743
351,0.975057433541188,0.0710502452427025,0.9689
352,0.9772453779673996,0.0646781824034421,0.983
353,0.9782299529591948,0.0625192644195801,0.9537
354,0.9755497210370856,0.0675083468515846,0.9857
355,0.9746198446559458,0.0718837466332179,1.0
356,0.9774094737993656,0.0652071114180402,0.9846
357,0.97828465156985,0.0641008514746699,0.9941
358,0.9771906793567444,0.0649840036033606,0.9458
359,0.9757685154797068,0.0684621310112787,0.9562
360,0.9771359807460892,0.0632720074837766,0.9352
361,0.9785581446231266,0.0622657668793009,0.969
362,0.9779564599059184,0.0633679392995465,0.9589
363,0.9765889946395362,0.0657685572926813,0.9898
364,0.9777923640739524,0.0621691887222003,0.9882
365,0.9828246362542392,0.0490111529683665,0.9668
366,0.981675965430478,0.0538550378242665,0.9725
367,0.9809648834919592,0.0539254432833666,0.9618
368,0.982222951537031,0.0492553739405955,0.9923
369,0.98107428071327,0.0550144993770489,0.99
370,0.9797068154468876,0.0562527893607692,0.9817
371,0.978831637676403,0.0571221374117914,0.9661
372,0.981840061262444,0.0504199460738924,0.969
373,0.9810195821026146,0.0563678638152749,0.9496
374,0.9822776501476862,0.0529248063497269,0.933
375,0.977682966852642,0.0609314531453028,0.9776
