epoch,accuracy,loss,f1
0,0.339514276337381,1.7107928494710185,0.081
1,0.3805929329395033,1.6206838692086176,0.1083
2,0.388086642599278,1.593033174784566,0.1687
3,0.3999562411114757,1.564484398978738,0.1867
4,0.420030631221967,1.5272988916134602,0.1552
5,0.4310250519636801,1.490382100883478,0.1815
6,0.4347992560988951,1.4679937842977009,0.2415
7,0.4369325019144514,1.4655113891313196,0.1489
8,0.4367684060824855,1.4639973913393478,0.1755
9,0.4362761185865879,1.4636920283130503,0.2501
10,0.4379717755169018,1.462015643968531,0.1895
11,0.4377529810742807,1.4616265184782016,0.1633
12,0.4387922546767312,1.4621564387336183,0.1595
13,0.437807679684936,1.4619627355707645,0.1814
14,0.4366590088611749,1.461229018890653,0.2067
15,0.4379170769062466,1.4607748070713624,0.1648
16,0.4356197352587244,1.46167767461287,0.1493
17,0.4380264741275572,1.4607034702293722,0.1673
18,0.4387922546767312,1.4602820676469317,0.1696
19,0.4383546657914889,1.4590443874159236,0.2034
20,0.4368231046931408,1.4593926047016423,0.2039
21,0.4369325019144514,1.460069415006188,0.1869
22,0.4386281588447653,1.4588853253562892,0.1846
23,0.4379170769062466,1.4590569622940992,0.1665
24,0.4388469532873865,1.45906814751877,0.1859
25,0.4373153921890384,1.4569603893431098,0.1658
26,0.4390110491193523,1.4565533886017366,0.1856
27,0.437807679684936,1.4580546448885672,0.2345
28,0.4379717755169018,1.4562423899011765,0.2491
29,0.4369872005251066,1.4583277961198668,0.239
30,0.4385187616234547,1.4556515046509777,0.1927
31,0.4393392407832841,1.4553229580847808,0.1835
32,0.4380811727382124,1.4557771838059532,0.2278
33,0.4392298435619735,1.455300392696104,0.1995
34,0.4373153921890384,1.4555509144805243,0.1904
35,0.4369872005251066,1.454507507702517,0.1741
36,0.4388469532873865,1.4545945717982998,0.1684
37,0.4403238157750793,1.4549621853000576,0.1872
38,0.4385187616234547,1.4547085705294858,0.1982
39,0.4374794880210043,1.4557126679497154,0.2291
40,0.438190569959523,1.4539895936391922,0.1701
41,0.4401050213324581,1.4526496254606198,0.2229
42,0.4399956241111475,1.4533481214359727,0.1564
43,0.4381358713488677,1.45250581706487,0.2209
44,0.436494913029209,1.4526035881918846,0.1797
45,0.441034897713598,1.4522278904458414,0.2026
46,0.4389016518980418,1.451602719307676,0.1944
47,0.43950333661525,1.450699469190551,0.2019
48,0.43857346023411,1.4519599252946398,0.1694
49,0.439886226889837,1.4509311881580234,0.2533
50,0.4361667213652773,1.452098939614671,0.1826
51,0.4389563505086971,1.4519497595891273,0.1962
52,0.4386281588447653,1.450239913610436,0.1411
53,0.4412536921562192,1.4490165131160668,0.1944
54,0.4396674324472158,1.4500956879234876,0.1793
55,0.43950333661525,1.449584078102792,0.1719
56,0.4392845421726288,1.4494580219929412,0.153
57,0.4410895963242534,1.448966551291292,0.1443
58,0.4391204463406629,1.4485048070515731,0.2215
59,0.4397768296685264,1.448192893239422,0.1659
60,0.441034897713598,1.447606903029641,0.1646
61,0.4401597199431134,1.448005403617894,0.1933
62,0.4422929657586697,1.4468804542299252,0.1971
63,0.441034897713598,1.4468517110327144,0.1487
64,0.4392298435619735,1.4468637896554368,0.1506
65,0.4393939393939394,1.446800444217678,0.1816
66,0.4391204463406629,1.4469812599838778,0.1598
67,0.4391204463406629,1.4462139715108735,0.1926
68,0.4402144185537687,1.4468358287585927,0.1565
69,0.4397221310578711,1.4463347406150502,0.21
70,0.4407067060496663,1.444426069647227,0.1675
71,0.4403785143857346,1.4452176228509588,0.1749
72,0.4405973088283557,1.4454545174134323,0.1414
73,0.4401597199431134,1.4444728819263175,0.2231
74,0.439886226889837,1.442940468300929,0.1709
75,0.4404332129963899,1.443487074061904,0.275
76,0.4405426102177004,1.4435957441339349,0.1742
77,0.4422382671480144,1.4422333216252463,0.1789
78,0.4409801991029428,1.443491636122255,0.1583
79,0.4405973088283557,1.441882356657344,0.1747
80,0.441034897713598,1.4412614911902253,0.1778
81,0.4397221310578711,1.4413885367593493,0.16
82,0.442347664369325,1.4416855905682235,0.1804
83,0.4411442949349086,1.441410561383077,0.1842
84,0.4414724865988403,1.4417926264388232,0.2628
85,0.4418006782627721,1.4417467241591873,0.1895
