epoch,accuracy,loss,f1
0,0.42998577836122964,1.457002086081764,0.1608305275440216
1,0.45722568646756373,1.358805982918672,0.4539613425731659
2,0.49710097363526967,1.2544316851640214,0.4417477250099182
3,0.551416694015972,1.1580613131022872,0.4065757393836975
4,0.5730226452248113,1.110468501883489,0.5068122148513794
5,0.5968165408598621,1.053600981803838,0.4393101930618286
6,0.6007001422163877,1.0396408887950692,0.42551472783088684
7,0.6108740837982716,1.0113326622990912,0.48376283049583435
8,0.6210480253801554,0.9879214563589885,0.4873473644256592
9,0.6232359698063669,0.9810801227770101,0.43018144369125366
10,0.580735149327207,1.0789033199423397,0.46303582191467285
11,0.5731320424461218,1.116140096365734,0.4939376413822174
12,0.5911825839623673,1.0497349481485616,0.4656805396080017
13,0.6071545782737119,1.0229676762890625,0.5392351746559143
14,0.6369653210808446,0.9523124087040723,0.5325315594673157
15,0.6069357838310907,1.043987544904508,0.3786585330963135
16,0.5883382562082923,1.0943342597971546,0.453437864780426
17,0.6209933267695,0.9999625320938481,0.49431610107421875
18,0.634777376654633,0.9758803783680076,0.48068055510520935
19,0.6390438682857456,0.9427498406751479,0.4791746139526367
20,0.6528826167815337,0.9117629452928544,0.6489390730857849
21,0.6646975166830762,0.884217119721612,0.47870370745658875
22,0.6593917514495132,0.8936471123818482,0.49913275241851807
23,0.6695109944207417,0.8649335037682565,0.48687151074409485
24,0.6787550596214856,0.8418975636638524,0.5340332984924316
25,0.6846625095722568,0.8312755040013415,0.4978750944137573
26,0.6869051526091238,0.8238808765751491,0.537834644317627
27,0.6885461109287824,0.8148345137865717,0.5101808309555054
28,0.6900229734164752,0.8174367944138693,0.5903433561325073
29,0.693195492834482,0.8117139128701795,0.5675585269927979
30,0.6557269445356088,0.9050378900181476,0.47474241256713867
31,0.6732304999453014,0.8702675474771145,0.5912868976593018
32,0.6841155234657039,0.8295092046319519,0.4597547650337219
33,0.6955475330926595,0.7992896538127136,0.5164781212806702
34,0.707362432994202,0.7748650114393615,0.5771929621696472
35,0.7135980746089049,0.748234774048904,0.5611647963523865
36,0.7227874411989935,0.7284527423019,0.5775772333145142
37,0.6409036210480253,0.9431475692981574,0.472873717546463
38,0.7078547204900996,0.7703803045172463,0.6535343527793884
39,0.7329613827808774,0.7118711389463483,0.6007526516914368
40,0.7404003938299967,0.6856410865279781,0.6581002473831177
41,0.7500273493053277,0.6649267955768449,0.6707709431648254
42,0.7581227436823105,0.6480277244312578,0.6074555516242981
43,0.72967946614156,0.7167410572682882,0.6187936663627625
44,0.7532545673339898,0.6594566214190258,0.6057757139205933
45,0.7643036866863582,0.6226109476243885,0.5668596625328064
46,0.768241986653539,0.6104227219104194,0.7056547403335571
47,0.7522152937315392,0.6652412019338275,0.5962395668029785
48,0.7256864675637239,0.7271392507921383,0.6406034231185913
49,0.759927797833935,0.6418236549358871,0.6134048700332642
50,0.7756809977026583,0.6001821999711054,0.7297949194908142
51,0.7868395142763374,0.5759765809323827,0.6358693838119507
52,0.7896291434197571,0.5596621281833856,0.6091459393501282
53,0.7923640739525216,0.5530139057279716,0.7098067402839661
54,0.7977245377967399,0.5430284934614565,0.6797893047332764
55,0.8004047697188491,0.537844077742161,0.7996237277984619
56,0.8012799474893337,0.5277601481005655,0.7240642309188843
57,0.8041242752434088,0.5245503542551313,0.6984907984733582
58,0.8072420960507604,0.5159615060847798,0.6484459638595581
59,0.8094300404769719,0.507733925686351,0.7436766028404236
60,0.8131495460015316,0.4985531756711233,0.7818006873130798
61,0.8144623126572585,0.4924839059694397,0.7385497689247131
62,0.8167596543047807,0.49084665478677775,0.7451831698417664
63,0.8160485723662619,0.4932487622684259,0.7909162044525146
